instante,36_temperature,37_humidity,38_pm25,39_pm10,40_no2,41_so2,42_co,43_o3
2023-10-06 03:48:00,23.78,33.79,128.0,3.0,41.0,1.0,425.67,8.0
2023-10-06 03:51:00,23.935000000000002,33.755,128.0,4.0,40.0,1.0,419.5,7.5
2023-10-06 03:54:00,23.71,33.78,128.0,4.0,41.0,1.0,423.33,7.0
2023-10-06 03:57:00,23.665,33.775,128.0,3.0,40.5,1.0,423.91499999999996,7.5
2023-10-06 04:00:00,23.37,33.78,128.0,3.0,40.0,1.0,423.0,7.0
2023-10-06 04:03:00,23.66,33.77,128.0,3.0,40.5,1.0,424.0,7.5
2023-10-06 04:06:00,23.44,33.76,128.0,3.0,41.0,1.0,422.67,8.0
2023-10-06 04:09:00,23.19,33.79,128.0,3.0,40.0,1.0,421.25,8.0
2023-10-06 04:12:00,23.37,33.84,128.0,3.0,40.0,1.0,424.33,8.0
2023-10-06 04:15:00,23.29,33.94,128.0,3.0,39.5,1.0,423.83500000000004,8.0
2023-10-06 04:18:00,23.1,33.96,128.0,4.0,40.0,1.0,423.33,7.0
2023-10-06 04:21:00,22.935000000000002,34.075,128.0,4.05,40.5,1.0,426.33500000000004,8.0
2023-10-06 04:24:00,22.9,34.11,128.0,4.0,41.0,1.0,425.0,8.0
2023-10-06 04:27:00,23.61,34.165,128.0,3.5,40.0,1.0,423.75,7.5
2023-10-06 04:30:00,23.47,34.195,128.0,4.0,41.0,1.0,422.67,8.0
2023-10-06 04:33:00,23.475,34.239999999999995,128.0,4.5,40.0,1.0,421.91499999999996,7.5
2023-10-06 04:36:00,23.51,34.25,128.0,4.0,41.0,1.0,425.5,8.0
2023-10-06 04:39:00,23.68,34.235,128.0,3.5,40.5,1.0,426.0,7.5
2023-10-06 04:42:00,23.34,34.25,128.0,4.0,41.0,1.0,421.67,7.0
2023-10-06 04:45:00,19.97,33.605000000000004,128.0,3.5,40.0,1.0,424.5,8.0
2023-10-06 04:48:00,23.47,34.22,128.0,3.0,41.0,1.0,425.0,8.0
2023-10-06 04:51:00,23.54,34.185,128.0,3.5,40.5,1.0,424.41499999999996,7.0
2023-10-06 04:54:00,23.1,34.2,128.0,3.0,40.0,1.0,419.0,8.0
2023-10-06 04:57:00,23.12,34.205,128.0,3.0,40.0,1.0,422.16499999999996,7.5
2023-10-06 05:00:00,23.34,34.19,128.0,3.0,40.0,1.0,424.0,8.0
2023-10-06 05:03:00,23.424999999999997,34.165,128.0,3.5,40.0,1.0,420.5,7.5
2023-10-06 05:06:00,23.24,34.17,128.0,3.0,40.0,1.0,425.0,7.0
2023-10-06 05:09:00,23.325,34.18,128.0,3.0,40.5,1.5,425.5,7.0
2023-10-06 05:12:00,22.97,34.18,128.0,4.0,40.0,1.0,422.67,8.0
2023-10-06 05:15:00,23.105,34.22,128.0,3.0,41.0,1.0,421.83,8.0
2023-10-06 05:18:00,22.87,34.22,128.0,3.0,41.0,1.0,421.5,8.0
2023-10-06 05:21:00,23.175,34.224999999999994,128.0,3.0,40.5,1.0,425.66499999999996,7.5
2023-10-06 05:24:00,23.17,34.2,128.0,3.0,40.0,1.0,424.0,8.0
2023-10-06 05:27:00,22.9,34.230000000000004,128.0,3.5,40.5,1.0,423.33500000000004,7.0
2023-10-06 05:30:00,23.04,34.26,128.0,4.0,40.0,1.0,423.0,8.0
2023-10-06 05:33:00,,,,4.0,40.0,1.0,,
2023-10-06 05:36:00,,,,,,,,
2023-10-06 05:39:00,,,,,,,,
2023-10-06 05:42:00,,,,,,,,
2023-10-06 05:45:00,,,,,,,,
2023-10-06 05:48:00,,,,,,,,
2023-10-06 05:51:00,,,,,,,,
2023-10-06 05:54:00,22.94,34.49,128.0,4.0,41.0,1.0,425.67,8.0
2023-10-06 05:57:00,22.685,34.254999999999995,128.0,3.5,39.5,1.5,419.25,8.0
2023-10-06 06:00:00,22.7,34.55,128.0,4.0,40.0,1.0,425.0,7.0
2023-10-06 06:03:00,22.94,34.525,128.0,3.5,41.0,1.5,417.5,8.0
2023-10-06 06:06:00,22.85,34.54,128.0,3.5,40.0,1.0,425.66499999999996,8.0
2023-10-06 06:09:00,23.04,34.55,128.0,4.0,40.0,1.0,425.0,8.0
2023-10-06 06:12:00,22.990000000000002,34.525000000000006,128.0,4.0,40.5,1.0,426.83500000000004,7.5
2023-10-06 06:15:00,23.37,34.46,128.0,5.0,41.0,1.0,425.0,8.0
2023-10-06 06:18:00,22.935,34.405,128.0,4.5,41.5,1.0,425.0,7.0
2023-10-06 06:21:00,23.24,34.42,128.0,4.0,41.0,1.0,420.67,8.0
2023-10-06 06:24:00,23.155,34.4,128.0,4.0,40.5,1.0,423.66499999999996,7.0
2023-10-06 06:27:00,23.04,34.36,128.0,4.0,41.0,1.0,425.67,8.0
2023-10-06 06:30:00,23.305,34.35,128.0,4.0,40.0,1.0,429.25,7.5
2023-10-06 06:33:00,23.31,34.34,128.0,3.0,41.0,1.0,421.33,7.0
2023-10-06 06:36:00,23.125,34.35,128.0,4.5,40.5,1.5,422.0,8.0
2023-10-06 06:39:00,22.5,34.36,128.0,4.0,41.0,1.0,416.0,7.0
2023-10-06 06:42:00,22.97,34.39,128.0,4.0,40.5,1.0,423.08500000000004,7.5
2023-10-06 06:45:00,23.17,34.42,128.0,4.0,41.0,1.0,424.0,8.0
2023-10-06 06:48:00,23.185000000000002,34.39,128.0,4.0,40.5,1.0,422.33,7.5
2023-10-06 06:51:00,22.67,34.38,128.0,3.0,41.0,1.0,424.0,7.0
2023-10-06 06:54:00,22.935,34.42,128.5,3.5,40.0,1.5,423.33500000000004,8.0
2023-10-06 06:57:00,22.94,34.39,128.0,4.0,41.0,1.0,425.67,8.0
2023-10-06 07:00:00,22.455,34.35,128.0,3.0,41.0,1.0,425.5,7.5
2023-10-06 07:03:00,22.64,34.38,128.0,4.0,41.0,1.0,422.0,8.0
2023-10-06 07:06:00,22.77,34.41,128.0,4.0,40.5,1.0,422.25,7.5
2023-10-06 07:09:00,22.5,34.49,128.0,4.0,41.0,1.0,426.0,8.0
2023-10-06 07:12:00,22.619999999999997,34.56,128.0,5.5,39.5,1.0,425.66499999999996,7.5
2023-10-06 07:15:00,22.47,34.59,128.0,4.0,41.0,1.0,424.0,8.0
2023-10-06 07:18:00,22.77,34.665,128.0,4.5,40.5,1.0,420.16499999999996,7.5
2023-10-06 07:21:00,22.84,34.64,128.0,5.0,41.0,1.0,422.33,7.0
2023-10-06 07:24:00,22.835,34.66,128.0,22.5,39.5,1.0,423.33500000000004,8.0
2023-10-06 07:27:00,22.47,34.67,128.0,4.0,40.0,1.0,422.33,8.0
2023-10-06 07:30:00,22.634999999999998,34.785,128.0,5.5,41.0,1.0,427.33500000000004,7.5
2023-10-06 07:33:00,22.54,34.77,128.0,4.0,39.0,1.0,424.5,8.0
2023-10-06 07:36:00,22.39,34.83,128.0,5.0,41.0,1.0,425.16499999999996,7.5
2023-10-06 07:39:00,22.47,34.77,128.0,4.0,40.0,1.0,422.67,8.0
2023-10-06 07:42:00,22.67,34.75,128.0,4.0,40.5,1.0,418.33500000000004,8.0
2023-10-06 07:45:00,22.7,34.66,128.0,4.0,40.0,1.0,426.0,8.0
2023-10-06 07:48:00,22.455,34.655,128.5,5.0,40.5,1.5,428.5,25.5
2023-10-06 07:51:00,22.44,34.65,128.0,5.0,39.0,1.0,422.0,8.0
2023-10-06 07:54:00,22.335,34.725,128.0,5.5,40.5,1.0,421.58500000000004,8.0
2023-10-06 07:57:00,22.27,34.78,128.0,6.0,40.0,1.0,423.33,7.0
2023-10-06 08:00:00,22.384999999999998,34.86,128.0,7.5,40.0,1.0,423.0,7.0
2023-10-06 08:03:00,22.5,34.855000000000004,128.0,7.0,41.0,1.0,427.0,8.0
2023-10-06 08:06:00,22.47,34.82,128.0,5.5,40.5,1.0,422.66499999999996,7.5
2023-10-06 08:09:00,22.17,34.78,128.0,5.0,41.0,2.0,428.33,8.0
2023-10-06 08:12:00,22.225,34.735,128.0,5.5,41.0,1.5,423.66499999999996,7.5
2023-10-06 08:15:00,22.5,34.74,128.0,5.0,40.0,1.0,430.0,8.0
2023-10-06 08:18:00,21.895000000000003,34.705,128.0,7.0,40.5,1.0,428.33,7.5
2023-10-06 08:21:00,22.27,34.68,128.0,10.0,41.0,1.0,426.5,22.0
2023-10-06 08:24:00,22.47,34.665,128.0,10.0,40.5,1.0,422.33500000000004,17.5
2023-10-06 08:27:00,22.24,34.63,128.0,8.0,40.0,1.0,423.33,8.0
2023-10-06 08:30:00,22.555,34.56,128.0,6.0,40.5,1.5,427.16499999999996,7.5
2023-10-06 08:33:00,22.47,34.59,128.0,7.0,41.0,1.0,423.0,8.0
2023-10-06 08:36:00,22.29,34.595,128.0,6.0,40.5,1.0,423.5,8.0
2023-10-06 08:39:00,22.14,34.55,128.0,5.0,40.0,1.0,423.33,8.0
2023-10-06 08:42:00,22.585,34.495000000000005,128.0,5.5,39.5,1.0,427.75,7.0
2023-10-06 08:45:00,22.44,34.48,128.0,5.1,41.0,1.0,426.0,8.0
2023-10-06 08:48:00,22.785,34.415,162.5,5.0,39.5,1.0,425.33500000000004,9.5
2023-10-06 08:51:00,22.64,34.42,128.0,5.0,41.0,1.0,419.0,8.0
2023-10-06 08:54:00,22.655,34.375,128.0,5.5,40.0,1.0,425.5,8.0
2023-10-06 08:57:00,23.1,34.36,128.0,5.0,40.0,1.0,423.0,8.0
2023-10-06 09:00:00,22.705,34.35,128.0,4.5,40.0,2.0,421.75,7.5
2023-10-06 09:03:00,22.47,34.39,128.0,6.0,40.0,1.0,422.0,8.0
2023-10-06 09:06:00,22.634999999999998,34.43,128.5,6.5,40.5,1.5,426.5,7.0
2023-10-06 09:09:00,23.0,34.37,128.0,6.0,40.0,1.0,423.0,8.0
2023-10-06 09:12:00,22.535,34.355000000000004,128.0,5.0,40.5,1.0,425.16499999999996,8.0
2023-10-06 09:15:00,22.67,34.34,128.0,6.0,40.0,1.0,425.0,7.0
2023-10-06 09:18:00,22.72,34.325,128.0,5.0,40.5,1.0,423.5,7.5
2023-10-06 09:21:00,22.64,34.25,128.0,5.0,41.0,1.0,423.0,8.0
2023-10-06 09:24:00,22.985,34.195,128.0,5.0,41.5,1.0,420.83500000000004,7.5
2023-10-06 09:27:00,22.84,34.12,128.0,4.0,41.0,1.0,427.67,7.0
2023-10-06 09:30:00,22.755,34.06,128.0,4.5,39.0,1.0,423.5,8.0
2023-10-06 09:33:00,22.67,33.98,128.0,5.0,40.0,1.0,424.33,7.0
2023-10-06 09:36:00,22.72,33.935,128.0,4.0,40.5,1.0,429.16499999999996,7.5
2023-10-06 09:39:00,22.64,33.91,128.0,5.0,41.0,1.0,422.67,7.0
2023-10-06 09:42:00,21.735,33.93,128.0,4.5,41.0,1.0,422.25,7.5
2023-10-06 09:45:00,22.5,33.99,129.0,5.0,40.0,1.0,421.0,8.0
2023-10-06 09:48:00,22.689999999999998,34.14,128.0,6.0,41.5,1.0,428.3,7.5
2023-10-06 09:51:00,22.94,34.17,128.0,7.0,39.0,1.0,425.0,7.0
2023-10-06 09:54:00,22.75,34.225,129.0,5.55,40.5,1.0,429.0,8.0
2023-10-06 09:57:00,22.97,34.21,128.0,7.0,41.0,1.0,424.33,8.0
2023-10-06 10:00:00,23.085,34.18,128.0,5.0,40.5,1.0,428.33500000000004,7.5
2023-10-06 10:03:00,22.94,34.16,128.0,6.0,41.0,1.0,425.67,7.0
2023-10-06 10:06:00,23.255000000000003,34.114999999999995,128.0,5.0,41.0,1.0,424.83500000000004,7.5
2023-10-06 10:09:00,23.37,34.04,128.0,5.0,41.0,1.0,426.5,8.0
2023-10-06 10:12:00,23.37,34.055,128.5,5.05,40.0,1.0,426.08500000000004,7.5
2023-10-06 10:15:00,23.51,34.06,128.0,5.0,40.0,1.0,423.33,8.0
2023-10-06 10:18:00,23.525,34.1,162.5,4.5,40.5,1.0,422.16499999999996,7.5
2023-10-06 10:21:00,23.54,34.2,128.0,5.0,40.0,1.0,423.0,8.0
2023-10-06 10:24:00,23.41,34.269999999999996,128.0,6.0,40.5,1.5,422.25,7.5
2023-10-06 10:27:00,23.51,34.34,128.0,4.0,40.0,1.0,424.0,8.0
2023-10-06 10:30:00,23.575000000000003,34.42,128.0,5.0,41.0,1.0,427.25,8.0
2023-10-06 10:33:00,23.88,34.44,128.0,5.0,41.0,1.0,427.33,8.0
2023-10-06 10:36:00,23.885,34.46,128.0,3.5,40.0,1.0,419.08500000000004,8.0
2023-10-06 10:39:00,23.58,34.52,128.0,5.0,41.0,1.0,427.67,7.0
2023-10-06 10:42:00,23.695,34.644999999999996,128.0,4.5,40.0,1.0,425.5,8.0
2023-10-06 10:45:00,23.95,34.69,128.0,4.0,40.0,1.0,423.6,7.0
2023-10-06 10:48:00,24.07,34.695,128.0,4.0,41.0,1.0,420.5,7.0
2023-10-06 10:51:00,24.19,34.7,128.0,4.0,40.0,1.0,421.33,8.0
2023-10-06 10:54:00,24.19,34.66,128.0,3.5,41.0,1.0,420.5,8.0
2023-10-06 10:57:00,24.46,34.68,128.0,4.0,40.0,1.0,429.33,7.0
2023-10-06 11:00:00,24.43,34.755,128.5,4.0,40.5,1.0,422.91499999999996,7.5
2023-10-06 11:03:00,24.26,34.8,128.0,4.0,41.0,1.0,427.33,8.0
2023-10-06 11:06:00,24.53,34.9,128.0,4.0,41.0,1.0,426.67,7.5
2023-10-06 11:09:00,24.53,34.91,128.0,4.0,40.0,1.0,425.5,8.0
2023-10-06 11:12:00,24.07,34.945,128.0,3.0,40.5,1.0,427.5,7.0
2023-10-06 11:15:00,24.53,35.03,128.0,4.0,40.0,1.0,425.5,8.0
2023-10-06 11:18:00,24.689999999999998,35.135000000000005,128.0,3.5,41.5,1.0,422.33500000000004,7.5
2023-10-06 11:21:00,24.78,35.24,128.0,5.1,40.0,1.0,424.0,8.0
2023-10-06 11:24:00,24.740000000000002,35.32,162.5,4.0,40.0,1.0,424.0,8.0
2023-10-06 11:27:00,24.81,35.44,128.0,5.0,40.0,2.0,424.33,7.0
2023-10-06 11:30:00,24.674999999999997,35.51,128.0,5.5,41.0,1.0,426.16499999999996,8.0
2023-10-06 11:33:00,24.64,35.52,128.0,6.0,41.0,1.0,425.5,8.0
2023-10-06 11:36:00,24.810000000000002,35.489999999999995,128.0,6.0,41.0,1.0,425.83500000000004,8.0
2023-10-06 11:39:00,24.78,35.45,128.0,4.0,40.0,1.0,422.0,8.0
2023-10-06 11:42:00,24.950000000000003,35.43,128.0,4.0,40.0,1.0,425.83,8.0
2023-10-06 11:45:00,25.05,35.39,128.0,4.0,40.0,1.0,424.0,8.0
2023-10-06 11:48:00,25.315,35.375,128.0,4.5,40.5,1.0,424.0,7.5
2023-10-06 11:51:00,25.16,35.33,128.0,5.0,41.0,1.0,428.33,8.0
2023-10-06 11:54:00,25.175,35.285,128.0,4.5,40.5,1.0,419.83500000000004,7.5
2023-10-06 11:57:00,25.19,35.29,128.0,4.0,41.0,1.0,428.33,7.0
2023-10-06 12:00:00,25.455,35.239999999999995,128.0,4.0,40.5,1.0,426.5,8.0
2023-10-06 12:03:00,25.19,35.22,129.0,5.1,40.0,1.0,426.0,8.0
2023-10-06 12:06:00,25.405,35.239999999999995,128.0,5.0,41.0,1.0,421.5,8.0
2023-10-06 12:09:00,25.3,35.32,128.0,5.0,40.0,1.0,424.0,8.0
2023-10-06 12:12:00,25.595,35.34,128.0,6.0,41.0,1.0,423.66499999999996,7.0
2023-10-06 12:15:00,25.33,35.74,128.0,5.1,40.0,2.0,424.33,8.0
2023-10-06 12:18:00,25.42,35.7,128.0,5.5,40.5,1.0,423.33,7.5
2023-10-06 12:21:00,25.58,35.64,128.0,5.0,41.0,1.0,427.0,8.0
2023-10-06 12:24:00,25.335,35.54,128.0,4.5,41.0,1.0,420.66499999999996,7.5
2023-10-06 12:27:00,25.4,35.49,128.0,4.0,40.0,1.0,424.33,8.0
2023-10-06 12:30:00,25.525,35.510000000000005,128.0,5.0,41.0,1.0,424.45,7.5
2023-10-06 12:33:00,25.44,35.4,128.0,5.0,40.0,1.0,422.0,8.0
2023-10-06 12:36:00,25.16,35.375,128.0,4.0,40.0,1.0,424.83500000000004,7.5
2023-10-06 12:39:00,25.76,35.27,128.0,4.0,41.0,2.0,424.5,8.0
2023-10-06 12:42:00,25.705,35.225,128.0,4.5,40.0,1.0,427.5,8.0
2023-10-06 12:45:00,25.58,35.15,128.0,5.0,41.0,1.0,423.33,7.0
2023-10-06 12:48:00,25.384999999999998,35.075,128.0,5.0,40.5,1.0,421.5,9.0
2023-10-06 12:51:00,25.4,35.09,128.0,4.0,40.0,1.0,423.33,8.0
2023-10-06 12:54:00,25.740000000000002,35.06,128.0,4.0,41.5,1.0,423.16499999999996,7.5
2023-10-06 12:57:00,25.76,34.96,128.0,4.0,41.0,1.0,427.33,8.0
2023-10-06 13:00:00,25.955,34.94,128.0,4.0,41.0,1.0,421.5,7.5
2023-10-06 13:03:00,25.76,34.81,128.0,4.0,40.0,1.0,425.33,8.0
2023-10-06 13:06:00,25.9,34.72,128.0,4.5,40.5,1.0,424.33500000000004,7.5
2023-10-06 13:09:00,25.69,34.65,128.0,5.0,40.0,1.0,427.0,8.0
2023-10-06 13:12:00,25.85,34.595,128.0,5.0,41.0,1.0,423.0,8.0
2023-10-06 13:15:00,25.83,34.5,128.0,4.0,41.0,1.0,421.67,8.0
2023-10-06 13:18:00,25.795,34.29,128.0,4.0,40.0,1.0,428.5,7.5
2023-10-06 13:21:00,25.79,34.29,128.0,4.0,39.0,1.0,421.67,8.0
2023-10-06 13:24:00,25.775,34.205,128.0,6.0,40.5,1.0,423.33,7.5
2023-10-06 13:27:00,25.97,34.15,128.0,4.0,40.0,1.0,422.0,8.0
2023-10-06 13:30:00,25.85,34.025,128.0,4.0,40.5,1.0,426.8,7.0
2023-10-06 13:33:00,25.76,33.94,128.0,4.0,40.0,1.0,424.0,8.0
2023-10-06 13:36:00,25.83,33.905,128.0,4.0,39.5,1.0,424.66499999999996,7.5
2023-10-06 13:39:00,25.97,33.82,128.0,5.1,41.0,1.0,422.33,8.0
2023-10-06 13:42:00,25.955,33.75,128.0,4.5,39.5,1.0,426.58500000000004,7.5
2023-10-06 13:45:00,25.885,33.695,128.0,5.5,40.5,1.0,425.5,8.0
2023-10-06 13:48:00,26.08,33.635,128.0,4.0,40.0,1.0,426.67,8.0
2023-10-06 13:51:00,25.795,33.575,128.0,4.5,40.5,1.0,428.0,8.0
2023-10-06 13:54:00,26.15,33.52,128.0,4.0,42.0,1.0,422.0,8.0
2023-10-06 13:57:00,25.810000000000002,33.49,128.0,4.0,40.5,1.0,423.17,8.0
2023-10-06 14:00:00,26.26,33.44,128.0,4.0,41.0,1.0,428.0,8.0
2023-10-06 14:03:00,26.435,33.39,145.5,4.5,40.5,1.0,424.0,8.0
2023-10-06 14:06:00,25.76,33.37,128.0,4.0,41.0,1.0,424.0,8.0
2023-10-06 14:09:00,25.775,33.31,128.0,3.0,40.0,1.0,428.83,7.5
2023-10-06 14:12:00,25.51,33.32,128.0,4.0,39.0,1.0,424.33,8.0
2023-10-06 14:15:00,25.76,33.305,128.0,4.0,40.0,1.0,425.0,7.0
2023-10-06 14:18:00,26.04,33.32,128.0,4.0,40.0,1.0,428.0,8.0
2023-10-06 14:21:00,25.83,33.32,128.0,4.0,41.0,1.0,423.75,7.5
2023-10-06 14:24:00,26.47,33.3,128.0,4.0,40.0,1.0,424.0,8.0
2023-10-06 14:27:00,26.384999999999998,33.230000000000004,128.0,4.0,39.0,1.0,425.25,7.5
2023-10-06 14:30:00,26.4,33.19,128.0,3.0,41.0,1.0,423.0,8.0
2023-10-06 14:33:00,26.15,33.14,128.0,3.5,40.5,1.5,427.5,8.5
2023-10-06 14:36:00,26.29,33.01,128.0,4.0,41.0,1.0,422.33,8.0
2023-10-06 14:39:00,26.060000000000002,32.96,128.0,3.5,40.5,1.0,425.33,8.0
2023-10-06 14:42:00,26.08,32.89,128.0,4.0,40.0,1.0,424.0,8.0
2023-10-06 14:45:00,26.37,32.849999999999994,128.0,4.0,40.0,1.5,425.5,7.5
2023-10-06 14:48:00,26.51,32.86,128.0,4.0,41.0,1.0,425.67,8.0
2023-10-06 14:51:00,26.095,32.845,128.0,4.0,41.5,1.0,429.0,8.0
2023-10-06 14:54:00,26.54,32.81,128.0,4.0,40.0,1.0,423.6,8.0
2023-10-06 14:57:00,26.384999999999998,32.765,128.0,3.0,41.0,1.0,423.66499999999996,8.0
2023-10-06 15:00:00,25.83,32.71,128.0,4.0,40.0,1.0,424.0,7.0
2023-10-06 15:03:00,26.045,32.74,128.0,3.5,41.0,1.0,420.41499999999996,7.5
2023-10-06 15:06:00,26.15,32.78,128.0,4.0,41.0,1.0,427.0,8.0
2023-10-06 15:09:00,25.955,32.805,128.0,3.5,41.0,1.0,422.75,8.0
2023-10-06 15:12:00,25.83,32.77,128.0,3.0,41.0,1.0,426.0,8.0
2023-10-06 15:15:00,25.990000000000002,32.75,128.0,4.0,41.0,1.0,2059.8,8.0
2023-10-06 15:18:00,26.26,32.78,128.0,4.0,40.0,1.0,429.33,7.0
2023-10-06 15:21:00,26.275,32.785,128.0,4.5,41.0,1.0,427.5,8.0
2023-10-06 15:24:00,26.29,32.84,128.0,5.0,40.0,1.0,425.0,8.0
2023-10-06 15:27:00,26.814999999999998,32.795,128.0,4.55,41.0,1.0,423.0,8.0
2023-10-06 15:30:00,26.69,32.71,128.0,4.0,40.0,1.0,425.67,8.0
2023-10-06 15:33:00,26.835,32.7,128.0,4.55,40.0,1.5,424.41499999999996,8.0
2023-10-06 15:36:00,26.69,32.66,128.0,4.0,41.0,1.0,424.33,8.0
2023-10-06 15:39:00,26.38,32.695,128.0,4.0,41.0,1.0,422.83500000000004,7.5
2023-10-06 15:42:00,26.26,32.71,128.0,3.0,39.0,1.0,426.5,8.0
2023-10-06 15:45:00,26.4,32.385000000000005,128.0,3.5,41.5,1.0,425.16499999999996,8.0
2023-10-06 15:48:00,26.65,32.0,128.0,4.0,40.0,1.0,426.67,7.0
2023-10-06 15:51:00,26.545,32.845,128.0,4.55,41.5,1.5,422.25,25.5
2023-10-06 15:54:00,26.62,32.89,128.0,4.0,39.0,1.0,426.67,8.0
2023-10-06 15:57:00,26.255,32.935,128.0,3.5,40.0,1.0,426.33,7.5
2023-10-06 16:00:00,26.51,32.92,128.0,5.0,41.0,1.0,421.5,8.0
2023-10-06 16:03:00,26.545,32.935,128.0,4.5,41.0,1.0,424.16499999999996,7.5
2023-10-06 16:06:00,26.62,33.03,128.0,4.0,41.0,1.0,420.67,7.0
2023-10-06 16:09:00,26.475,33.065,128.0,4.5,40.5,1.0,422.75,7.5
2023-10-06 16:12:00,26.44,33.08,128.0,4.0,41.0,1.0,425.5,8.0
2023-10-06 16:15:00,26.42,33.125,128.0,3.5,40.0,1.0,424.0,8.0
2023-10-06 16:18:00,26.4,33.21,128.0,4.0,41.0,1.0,424.0,7.0
2023-10-06 16:21:00,26.545,33.245,128.0,4.5,41.0,1.0,424.91499999999996,25.5
2023-10-06 16:24:00,26.47,33.34,128.0,3.0,41.0,1.0,425.0,8.0
2023-10-06 16:27:00,26.759999999999998,33.38,128.0,4.05,40.5,1.0,424.5,7.0
2023-10-06 16:30:00,26.62,33.42,128.0,5.0,40.0,1.0,422.4,8.0
2023-10-06 16:33:00,25.64,33.474999999999994,128.0,4.0,41.5,1.0,424.25,7.5
2023-10-06 16:36:00,26.15,33.51,128.0,4.0,40.0,1.0,426.67,7.0
2023-10-06 16:39:00,26.275,33.535,128.0,5.0,41.0,1.0,424.66499999999996,8.0
2023-10-06 16:42:00,26.26,33.480000000000004,128.0,4.0,41.0,1.0,421.67,8.0
2023-10-06 16:45:00,25.9,33.505,128.0,5.05,41.0,1.0,425.0,7.5
2023-10-06 16:48:00,26.51,33.49,128.0,4.0,40.0,1.0,423.33,8.0
2023-10-06 16:51:00,26.29,33.46,128.0,4.5,41.0,1.0,422.25,7.5
2023-10-06 16:54:00,26.15,33.46,128.0,4.0,39.0,1.0,425.5,8.0
2023-10-06 16:57:00,26.435,33.515,128.0,4.0,41.0,1.5,425.5,7.5
2023-10-06 17:00:00,26.18,33.52,128.0,4.0,40.0,1.0,422.0,7.0
2023-10-06 17:03:00,26.67,33.495000000000005,128.0,4.0,40.5,1.5,422.83500000000004,7.0
2023-10-06 17:06:00,26.91,33.46,128.0,4.0,40.0,1.0,425.0,8.0
2023-10-06 17:09:00,26.455,33.41,128.0,4.5,41.0,1.0,423.33,9.0
2023-10-06 17:12:00,26.51,33.4,128.0,4.0,41.0,1.0,424.0,8.0
2023-10-06 17:15:00,26.675,33.415,128.0,4.0,39.0,1.0,425.5,8.0
2023-10-06 17:18:00,26.36,33.44,128.0,4.0,41.0,1.0,423.0,8.0
2023-10-06 17:21:00,26.58,33.565,128.5,4.0,40.5,1.0,422.25,7.5
2023-10-06 17:24:00,26.58,33.63,128.0,4.0,40.0,1.0,424.0,23.0
2023-10-06 17:27:00,26.165,33.66,162.5,4.0,40.5,1.0,425.66499999999996,8.0
2023-10-06 17:30:00,26.51,33.66,128.0,4.0,41.0,1.0,423.33,8.0
2023-10-06 17:33:00,26.095,33.695,128.0,3.5,40.5,1.0,424.17,7.5
2023-10-06 17:36:00,26.36,33.65,128.0,3.0,40.0,1.0,426.0,8.0
2023-10-06 17:39:00,26.385,33.595,128.0,3.5,41.0,1.0,421.66499999999996,8.0
2023-10-06 17:42:00,26.08,33.57,128.0,3.0,40.0,1.0,425.67,8.0
2023-10-06 17:45:00,26.060000000000002,33.53,128.0,4.0,40.5,1.0,423.25,59.5
2023-10-06 17:48:00,26.44,33.42,128.0,3.0,40.0,1.0,424.33,8.0
2023-10-06 17:51:00,26.490000000000002,33.370000000000005,128.0,3.5,40.5,1.0,426.08500000000004,7.0
2023-10-06 17:54:00,26.18,33.32,128.0,3.0,40.0,1.0,425.5,8.0
2023-10-06 17:57:00,25.795,33.305,128.0,3.5,41.0,1.0,426.33500000000004,7.0
2023-10-06 18:00:00,25.69,33.36,128.0,3.0,40.0,1.0,427.0,11.0
2023-10-06 18:03:00,26.105,33.335,128.0,3.0,42.0,1.0,421.5,8.0
2023-10-06 18:06:00,26.11,33.35,128.0,3.0,40.0,1.0,425.67,8.0
2023-10-06 18:09:00,26.060000000000002,33.335,128.0,3.5,40.5,1.0,425.0,8.5
2023-10-06 18:12:00,25.94,33.3,128.0,3.0,40.0,1.0,419.0,7.0
2023-10-06 18:15:00,25.705,33.305,128.5,4.55,41.0,1.0,424.83500000000004,25.0
2023-10-06 18:18:00,26.26,33.27,128.0,3.0,42.0,1.0,425.0,7.0
2023-10-06 18:21:00,26.31,33.31,128.0,3.5,42.0,1.0,427.33500000000004,8.0
2023-10-06 18:24:00,26.44,33.34,128.0,4.0,40.0,1.0,423.33,7.0
2023-10-06 18:27:00,26.025,33.405,128.0,4.0,40.5,1.0,425.75,8.0
2023-10-06 18:30:00,25.86,33.48,128.0,4.0,40.0,1.0,424.0,8.0
2023-10-06 18:33:00,25.865000000000002,33.540000000000006,128.0,4.0,40.5,1.0,425.33,8.0
2023-10-06 18:36:00,25.83,33.54,128.0,3.0,40.0,1.0,426.5,8.0
2023-10-06 18:39:00,25.865000000000002,33.605000000000004,128.0,3.0,40.5,1.0,426.66499999999996,7.5
2023-10-06 18:42:00,26.01,33.64,128.0,3.0,41.0,1.0,423.67,8.0
2023-10-06 18:45:00,25.76,33.715,127.5,3.5,40.0,1.5,427.0,7.5
2023-10-06 18:48:00,25.51,33.73,128.0,3.0,40.0,1.0,425.0,8.0
2023-10-06 18:51:00,25.83,33.83,128.0,3.5,41.0,1.0,422.5,8.0
2023-10-06 18:54:00,25.76,33.88,128.0,4.0,39.0,1.0,422.33,8.0
